{Wkna8=t} => {Class=True}
{Skrxp=t} => {Class=True}
{Bxqsq=t} => {Class=True}
{Wknck=t} => {Class=True}
{Bkon8=f,Wkna8=t} => {Class=True}
{Skrxp=t,Wknck=t} => {Class=True}
{Dsopp=f,Skrxp=t} => {Class=True}
{Bknwy=f,Skrxp=t} => {Class=True}
{Bkblk=t,Wkovl=f} => {Class=True}
{Reskr=t,Wkcti=f} => {Class=True}
{Bkxwp=t,Wtoeg=t} => {Class=True}
{Bkxwp=t,Wkpos=f} => {Class=True}
{Bkxwp=t,Bxqsq=t} => {Class=True}
{Bkxwp=t,Skewr=f} => {Class=True}
{Bkxwp=t,R2ar8=f} => {Class=True}
{Bkxwp=t,Wkovl=f} => {Class=True}
{Bkxwp=t,Wknck=t} => {Class=True}
{Bkxbq=f,Bkxwp=t} => {Class=True}
{Bkxwp=t,Cntxt=f} => {Class=True}
{Bkxwp=t,Simpl=f} => {Class=True}
{Bkspr=f,Bkxwp=t} => {Class=True}
{Bkxwp=t,Dwipd=l} => {Class=True}
{Bkxwp=t,Katri5=n} => {Class=True}
{Bkxwp=t,Rkxwp=f} => {Class=True}
{Bkxwp=t,Rimmx=f} => {Class=True}
{Bkona=f,Bkxwp=t} => {Class=True}
{Bxqsq=t,Wkpos=f} => {Class=True}
{Wknck=t,Wkpos=f} => {Class=True}
{Cntxt=f,Wkpos=f} => {Class=True}
{Katri5=n,Wkpos=f} => {Class=True}
{Wkcti=f,Wkpos=f} => {Class=True}
{Bxqsq=t,Dwipd=g} => {Class=True}
{Bkspr=t,Bxqsq=t} => {Class=True}
{Bkxcr=t,Bxqsq=t} => {Class=True}
{Bxqsq=t,Wkovl=f} => {Class=True}
{Blxwp=t,Bxqsq=t} => {Class=True}
{Bxqsq=t,Cntxt=t} => {Class=True}
{Bkxbq=f,Bxqsq=t} => {Class=True}
{Bxqsq=t,Simpl=f} => {Class=True}
{Bxqsq=t,Wknck=f} => {Class=True}
{Bxqsq=t,R2ar8=t} => {Class=True}
{Bxqsq=t,Skewr=t} => {Class=True}
{Bxqsq=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Katri5=n} => {Class=True}
{Bxqsq=t,Rimmx=f} => {Class=True}
{Bxqsq=t,Wkcti=f} => {Class=True}
{Bxqsq=t,Reskr=f} => {Class=True}
{Bxqsq=t,Dsopp=f} => {Class=True}
{Bkona=f,Bxqsq=t} => {Class=True}
{Bxqsq=t,Skrxp=f} => {Class=True}
{Bxqsq=t,Thrsk=f} => {Class=True}
{Dwipd=g,Wknck=t} => {Class=True}
{Bkspr=t,Wknck=t} => {Class=True}
{Bkxcr=t,Wknck=t} => {Class=True}
{Bkxbq=f,Bkxcr=t} => {Class=True}
{Blxwp=t,Wknck=t} => {Class=True}
{Cntxt=t,Wknck=t} => {Class=True}
{Bkxbq=t,Wknck=t} => {Class=True}
{Simpl=f,Wknck=t} => {Class=True}
{Wknck=t,Wkovl=t} => {Class=True}
{R2ar8=t,Wknck=t} => {Class=True}
{Skewr=t,Wknck=t} => {Class=True}
{Wknck=t,Wtoeg=n} => {Class=True}
{Katri5=n,Wknck=t} => {Class=True}
{Rkxwp=f,Wknck=t} => {Class=True}
{Rimmx=f,Wknck=t} => {Class=True}
{Wkcti=f,Wknck=t} => {Class=True}
{Reskr=f,Wknck=t} => {Class=True}
{Dsopp=f,Wknck=t} => {Class=True}
{Bknwy=f,Wknck=t} => {Class=True}
{Wkna8=f,Wknck=t} => {Class=True}
{Thrsk=f,Wknck=t} => {Class=True}
{Blxwp=t,Rkxwp=f} => {Class=True}
{Bkxwp=t,Cntxt=f,Dwipd=l} => {Class=True}
{Bkxwp=t,Cntxt=f,Skewr=t} => {Class=True}
{Bkxwp=t,Cntxt=f,Wtoeg=n} => {Class=True}
{Bkxwp=t,Cntxt=f,Katri5=n} => {Class=True}
{Bkxwp=t,Cntxt=f,Rimmx=f} => {Class=True}
{Bkona=f,Bkxwp=t,Cntxt=f} => {Class=True}
{Bkspr=f,Bkxwp=t,Simpl=f} => {Class=True}
{Bkxwp=t,Dwipd=l,Simpl=f} => {Class=True}
{Bkxwp=t,Katri5=n,Simpl=f} => {Class=True}
{Bkxwp=t,Rkxwp=f,Simpl=f} => {Class=True}
{Bkxwp=t,Rimmx=f,Simpl=f} => {Class=True}
{Bkona=f,Bkxwp=t,Simpl=f} => {Class=True}
{Bkspr=f,Bkxwp=t,R2ar8=t} => {Class=True}
{Bkspr=f,Bkxwp=t,Katri5=n} => {Class=True}
{Bkspr=f,Bkxwp=t,Rkxwp=f} => {Class=True}
{Bkspr=f,Bkxwp=t,Rimmx=f} => {Class=True}
{Bkspr=f,Bkxwp=t,Reskr=f} => {Class=True}
{Bkona=f,Bkspr=f,Bkxwp=t} => {Class=True}
{Bkxwp=t,R2ar8=t,Rkxwp=f} => {Class=True}
{Bkona=f,Bkxwp=t,R2ar8=t} => {Class=True}
{Bkxwp=t,Dwipd=l,Katri5=n} => {Class=True}
{Bkxwp=t,Dwipd=l,Rkxwp=f} => {Class=True}
{Bkxwp=t,Dwipd=l,Rimmx=f} => {Class=True}
{Bkona=f,Bkxwp=t,Dwipd=l} => {Class=True}
{Bkxwp=t,Katri5=n,Skewr=t} => {Class=True}
{Bkxwp=t,Katri5=n,Wtoeg=n} => {Class=True}
{Bkxwp=t,Rkxwp=f,Wtoeg=n} => {Class=True}
{Bkxwp=t,Katri5=n,Rkxwp=f} => {Class=True}
{Bkxwp=t,Katri5=n,Rimmx=f} => {Class=True}
{Bkona=f,Bkxwp=t,Katri5=n} => {Class=True}
{Bkxwp=t,Rimmx=f,Rkxwp=f} => {Class=True}
{Bkona=f,Bkxwp=t,Rkxwp=f} => {Class=True}
{Bkona=f,Bkxwp=t,Rimmx=f} => {Class=True}
{R2ar8=t,Wknck=t,Wtoeg=t} => {Class=True}
{Blxwp=t,Rimmx=f,Wtoeg=t} => {Class=True}
{Bkxbq=f,Rimmx=f,Wtoeg=t} => {Class=True}
{Rimmx=f,Simpl=f,Wtoeg=t} => {Class=True}
{Bxqsq=t,Dsopp=f,Wkpos=f} => {Class=True}
{Bkona=f,Bxqsq=t,Wkpos=f} => {Class=True}
{Bknwy=f,Bxqsq=t,Wkpos=f} => {Class=True}
{Bkspr=t,Rimmx=f,Wkpos=f} => {Class=True}
{Bkxcr=t,Blxwp=t,Wkpos=f} => {Class=True}
{Bkxbq=f,Bkxcr=t,Wkpos=f} => {Class=True}
{Bkxcr=t,R2ar8=t,Wkpos=f} => {Class=True}
{Bkxcr=t,Katri5=n,Wkpos=f} => {Class=True}
{Bkxcr=t,Rkxwp=f,Wkpos=f} => {Class=True}
{Bkxcr=t,Rimmx=f,Wkpos=f} => {Class=True}
{Cntxt=t,Wknck=t,Wkpos=f} => {Class=True}
{Simpl=f,Wknck=t,Wkpos=f} => {Class=True}
{Wknck=t,Wkovl=t,Wkpos=f} => {Class=True}
{R2ar8=t,Wknck=t,Wkpos=f} => {Class=True}
{Katri5=n,Wknck=t,Wkpos=f} => {Class=True}
{Rkxwp=f,Wknck=t,Wkpos=f} => {Class=True}
{Rimmx=f,Wknck=t,Wkpos=f} => {Class=True}
{Reskr=f,Wknck=t,Wkpos=f} => {Class=True}
{Bkona=f,Wknck=t,Wkpos=f} => {Class=True}
{Bknwy=f,Wknck=t,Wkpos=f} => {Class=True}
{Skrxp=f,Wknck=t,Wkpos=f} => {Class=True}
{Wkna8=f,Wknck=t,Wkpos=f} => {Class=True}
{Thrsk=f,Wknck=t,Wkpos=f} => {Class=True}
{Qxmsq=f,Wknck=t,Wkpos=f} => {Class=True}
{Bkxbq=f,Blxwp=t,Wkpos=f} => {Class=True}
{Blxwp=t,Katri5=n,Wkpos=f} => {Class=True}
{Blxwp=t,Rimmx=f,Wkpos=f} => {Class=True}
{Blxwp=t,Wkcti=f,Wkpos=f} => {Class=True}
{Bkxbq=f,Simpl=f,Wkpos=f} => {Class=True}
{Bkxbq=f,Wkovl=t,Wkpos=f} => {Class=True}
{Bkxbq=f,R2ar8=t,Wkpos=f} => {Class=True}
{Bkxbq=f,Katri5=n,Wkpos=f} => {Class=True}
{Bkxbq=f,Rkxwp=f,Wkpos=f} => {Class=True}
{Bkxbq=f,Rimmx=f,Wkpos=f} => {Class=True}
{Bkxbq=f,Wkcti=f,Wkpos=f} => {Class=True}
{Bknwy=f,Bkxbq=f,Wkpos=f} => {Class=True}
{Bkon8=f,Cntxt=f,Wkpos=f} => {Class=True}
{R2ar8=t,Simpl=f,Wkpos=f} => {Class=True}
{Katri5=n,Simpl=f,Wkpos=f} => {Class=True}
{Rimmx=f,Simpl=f,Wkpos=f} => {Class=True}
{Simpl=f,Wkcti=f,Wkpos=f} => {Class=True}
{Katri5=n,Wkovl=t,Wkpos=f} => {Class=True}
{Rimmx=f,Wkovl=t,Wkpos=f} => {Class=True}
{Wkcti=f,Wkovl=t,Wkpos=f} => {Class=True}
{Bkxcr=f,Wkcti=f,Wkpos=f} => {Class=True}
{Katri5=n,R2ar8=t,Wkpos=f} => {Class=True}
{R2ar8=t,Rkxwp=f,Wkpos=f} => {Class=True}
{R2ar8=t,Rimmx=f,Wkpos=f} => {Class=True}
{R2ar8=t,Wkcti=f,Wkpos=f} => {Class=True}
{Bkblk=f,R2ar8=t,Wkpos=f} => {Class=True}
{Katri5=n,Rkxwp=f,Wkpos=f} => {Class=True}
{Katri5=n,Rimmx=f,Wkpos=f} => {Class=True}
{Katri5=n,Wkcti=f,Wkpos=f} => {Class=True}
{Katri5=n,Reskr=f,Wkpos=f} => {Class=True}
{Bkblk=f,Katri5=n,Wkpos=f} => {Class=True}
{Bknwy=f,Katri5=n,Wkpos=f} => {Class=True}
{Katri5=n,Skrxp=f,Wkpos=f} => {Class=True}
{Katri5=n,Thrsk=f,Wkpos=f} => {Class=True}
{Katri5=n,Qxmsq=f,Wkpos=f} => {Class=True}
{Rkxwp=f,Wkcti=f,Wkpos=f} => {Class=True}
{Rimmx=f,Wkcti=f,Wkpos=f} => {Class=True}
{Bkblk=f,Rimmx=f,Wkpos=f} => {Class=True}
{Bkblk=f,Wkcti=f,Wkpos=f} => {Class=True}
{Dsopp=f,Wkcti=f,Wkpos=f} => {Class=True}
{Bknwy=f,Wkcti=f,Wkpos=f} => {Class=True}
{Thrsk=f,Wkcti=f,Wkpos=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Dwipd=g} => {Class=True}
{Bkspr=f,Bxqsq=t,Dwipd=g} => {Class=True}
{Bxqsq=t,Dwipd=g,Skewr=t} => {Class=True}
{Bxqsq=t,Dsopp=f,Dwipd=g} => {Class=True}
{Bkona=f,Bxqsq=t,Dwipd=g} => {Class=True}
{Bxqsq=t,Dwipd=g,Skrxp=f} => {Class=True}
{Bxqsq=t,Dwipd=g,Qxmsq=f} => {Class=True}
{Bkspr=t,Bkxbq=f,Bxqsq=t} => {Class=True}
{Bkspr=t,Bxqsq=t,Simpl=f} => {Class=True}
{Bkspr=t,Bxqsq=t,Dwipd=l} => {Class=True}
{Bkspr=t,Bxqsq=t,Skewr=t} => {Class=True}
{Bkspr=t,Bxqsq=t,Wtoeg=n} => {Class=True}
{Bkspr=t,Bxqsq=t,Dsopp=f} => {Class=True}
{Bkona=f,Bkspr=t,Bxqsq=t} => {Class=True}
{Bkspr=t,Bxqsq=t,Skrxp=f} => {Class=True}
{Bkspr=t,Bxqsq=t,Thrsk=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Wkovl=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Cntxt=t} => {Class=True}
{Bkxbq=f,Bkxcr=t,Bxqsq=t} => {Class=True}
{Bkxcr=t,Bxqsq=t,Simpl=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Wknck=f} => {Class=True}
{Bkspr=f,Bkxcr=t,Bxqsq=t} => {Class=True}
{Bkxcr=t,Bxqsq=t,R2ar8=t} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l} => {Class=True}
{Bkxcr=t,Bxqsq=t,Skewr=t} => {Class=True}
{Bkxcr=t,Bxqsq=t,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Katri5=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Wkcti=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Reskr=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t} => {Class=True}
{Bkxcr=t,Bxqsq=t,Skrxp=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Qxmsq=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Wkovl=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Wkovl=f} => {Class=True}
{Bxqsq=t,Simpl=f,Wkovl=f} => {Class=True}
{Bxqsq=t,Wknck=f,Wkovl=f} => {Class=True}
{Bxqsq=t,Skewr=t,Wkovl=f} => {Class=True}
{Bxqsq=t,Wkovl=f,Wkpos=t} => {Class=True}
{Bxqsq=t,Wkovl=f,Wtoeg=n} => {Class=True}
{Bxqsq=t,Katri5=n,Wkovl=f} => {Class=True}
{Bxqsq=t,Wkcti=f,Wkovl=f} => {Class=True}
{Bxqsq=t,Reskr=f,Wkovl=f} => {Class=True}
{Bxqsq=t,Dsopp=f,Wkovl=f} => {Class=True}
{Bkona=f,Bxqsq=t,Wkovl=f} => {Class=True}
{Bknwy=f,Bxqsq=t,Wkovl=f} => {Class=True}
{Bxqsq=t,Wkna8=f,Wkovl=f} => {Class=True}
{Bxqsq=t,Thrsk=f,Wkovl=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Wknck=t} => {Class=True}
{Bxqsq=t,Katri5=n,Wknck=t} => {Class=True}
{Bxqsq=t,Wkcti=f,Wknck=t} => {Class=True}
{Bxqsq=t,Reskr=f,Wknck=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Cntxt=t} => {Class=True}
{Bkxbq=f,Blxwp=t,Bxqsq=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Simpl=f} => {Class=True}
{Bkspr=f,Blxwp=t,Bxqsq=t} => {Class=True}
{Blxwp=t,Bxqsq=t,R2ar8=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Dwipd=l} => {Class=True}
{Blxwp=t,Bxqsq=t,Skewr=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Wtoeg=n} => {Class=True}
{Blxwp=t,Bxqsq=t,Wkcti=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Dsopp=f} => {Class=True}
{Bkona=f,Blxwp=t,Bxqsq=t} => {Class=True}
{Blxwp=t,Bxqsq=t,Skrxp=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Wkna8=f} => {Class=True}
{Bxqsq=t,Simpl=t,Wknck=f} => {Class=True}
{Bkspr=f,Bxqsq=t,Simpl=t} => {Class=True}
{Bxqsq=t,Katri5=n,Simpl=t} => {Class=True}
{Bxqsq=t,Simpl=t,Wkcti=f} => {Class=True}
{Bxqsq=t,Reskr=f,Simpl=t} => {Class=True}
{Bkxbq=f,Bxqsq=t,Cntxt=t} => {Class=True}
{Bxqsq=t,Cntxt=t,Simpl=f} => {Class=True}
{Bxqsq=t,Cntxt=t,Wknck=f} => {Class=True}
{Bxqsq=t,Cntxt=t,R2ar8=t} => {Class=True}
{Bxqsq=t,Cntxt=t,Katri5=n} => {Class=True}
{Bxqsq=t,Cntxt=t,Wkcti=f} => {Class=True}
{Bxqsq=t,Cntxt=t,Reskr=f} => {Class=True}
{Bxqsq=t,Cntxt=t,Dsopp=f} => {Class=True}
{Bkona=f,Bxqsq=t,Cntxt=t} => {Class=True}
{Bknwy=f,Bxqsq=t,Cntxt=t} => {Class=True}
{Bxqsq=t,Cntxt=t,Rxmsq=f} => {Class=True}
{Bxqsq=t,Cntxt=t,Qxmsq=f} => {Class=True}
{Bkona=f,Bkxbq=t,Bxqsq=t} => {Class=True}
{Bkxbq=f,Bxqsq=t,Simpl=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Wknck=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,R2ar8=t} => {Class=True}
{Bkxbq=f,Bxqsq=t,Skewr=t} => {Class=True}
{Bkxbq=f,Bxqsq=t,Wtoeg=n} => {Class=True}
{Bkxbq=f,Bxqsq=t,Katri5=n} => {Class=True}
{Bkxbq=f,Bxqsq=t,Wkcti=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Reskr=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Dsopp=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Skrxp=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Thrsk=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Qxmsq=f} => {Class=True}
{Bxqsq=t,Cntxt=f,Skewr=t} => {Class=True}
{Bxqsq=t,Cntxt=f,Wtoeg=n} => {Class=True}
{Bxqsq=t,R2ar8=t,Simpl=f} => {Class=True}
{Bxqsq=t,Dwipd=l,Simpl=f} => {Class=True}
{Bxqsq=t,Simpl=f,Skewr=t} => {Class=True}
{Bxqsq=t,Simpl=f,Wtoeg=n} => {Class=True}
{Bxqsq=t,Dsopp=f,Simpl=f} => {Class=True}
{Bkona=f,Bxqsq=t,Simpl=f} => {Class=True}
{Bxqsq=t,Simpl=f,Skrxp=f} => {Class=True}
{Bxqsq=t,Simpl=f,Thrsk=f} => {Class=True}
{Bxqsq=t,Qxmsq=f,Simpl=f} => {Class=True}
{Bkspr=f,Bxqsq=t,Wknck=f} => {Class=True}
{Bxqsq=t,R2ar8=t,Wknck=f} => {Class=True}
{Bxqsq=t,Dwipd=l,Wknck=f} => {Class=True}
{Bxqsq=t,Skewr=t,Wknck=f} => {Class=True}
{Bxqsq=t,Wknck=f,Wtoeg=n} => {Class=True}
{Bxqsq=t,Dsopp=f,Wknck=f} => {Class=True}
{Bkona=f,Bxqsq=t,Wknck=f} => {Class=True}
{Bxqsq=t,Skrxp=f,Wknck=f} => {Class=True}
{Bxqsq=t,Qxmsq=f,Wknck=f} => {Class=True}
{Bkspr=f,Bxqsq=t,R2ar8=t} => {Class=True}
{Bkspr=f,Bxqsq=t,Katri5=n} => {Class=True}
{Bxqsq=t,Dwipd=l,R2ar8=t} => {Class=True}
{Bxqsq=t,R2ar8=t,Skewr=t} => {Class=True}
{Bxqsq=t,R2ar8=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Katri5=n,R2ar8=t} => {Class=True}
{Bxqsq=t,R2ar8=t,Wkcti=f} => {Class=True}
{Bxqsq=t,R2ar8=t,Reskr=f} => {Class=True}
{Bxqsq=t,Dsopp=f,R2ar8=t} => {Class=True}
{Bkona=f,Bxqsq=t,R2ar8=t} => {Class=True}
{Bxqsq=t,R2ar8=t,Skrxp=f} => {Class=True}
{Bxqsq=t,Qxmsq=f,R2ar8=t} => {Class=True}
{Bxqsq=t,Dwipd=l,Wtoeg=n} => {Class=True}
{Bxqsq=t,Dwipd=l,Katri5=n} => {Class=True}
{Bxqsq=t,Dwipd=l,Wkcti=f} => {Class=True}
{Bxqsq=t,Dwipd=l,Reskr=f} => {Class=True}
{Bxqsq=t,Katri5=n,Skewr=t} => {Class=True}
{Bxqsq=t,Skewr=t,Wkcti=f} => {Class=True}
{Bxqsq=t,Reskr=f,Skewr=t} => {Class=True}
{Bxqsq=t,Dsopp=f,Skewr=t} => {Class=True}
{Bkona=f,Bxqsq=t,Skewr=t} => {Class=True}
{Bxqsq=t,Rxmsq=f,Skewr=t} => {Class=True}
{Bxqsq=t,Qxmsq=f,Skewr=t} => {Class=True}
