{Mulch=t} => {Class=True}
{Wkna8=t} => {Class=True}
{Bkon8=t,Bkxcr=t} => {Class=True}
{Mulch=t,Wknck=t} => {Class=True}
{Cntxt=f,Mulch=t} => {Class=True}
{Blxwp=f,Mulch=t} => {Class=True}
{Bkspr=f,Mulch=t} => {Class=True}
{Mulch=t,R2ar8=t} => {Class=True}
{Mulch=t,Skewr=t} => {Class=True}
{Mulch=t,Wkpos=t} => {Class=True}
{Mulch=t,Wtoeg=n} => {Class=True}
{Katri5=n,Mulch=t} => {Class=True}
{Mulch=t,Rkxwp=f} => {Class=True}
{Mulch=t,Rimmx=f} => {Class=True}
{Mulch=t,Wkcti=f} => {Class=True}
{Mulch=t,Reskr=f} => {Class=True}
{Dsopp=f,Mulch=t} => {Class=True}
{Bknwy=f,Mulch=t} => {Class=True}
{Mulch=t,Wkna8=f} => {Class=True}
{Mulch=t,Skrxp=f} => {Class=True}
{Mulch=t,Thrsk=f} => {Class=True}
{Blxwp=f,Wkna8=t} => {Class=True}
{Wkna8=t,Wknck=f} => {Class=True}
{Wkna8=t,Wkovl=t} => {Class=True}
{Bkspr=f,Wkna8=t} => {Class=True}
{R2ar8=t,Wkna8=t} => {Class=True}
{Bxqsq=f,Wkna8=t} => {Class=True}
{Katri5=n,Wkna8=t} => {Class=True}
{Rkxwp=f,Wkna8=t} => {Class=True}
{Rimmx=f,Wkna8=t} => {Class=True}
{Wkcti=f,Wkna8=t} => {Class=True}
{Reskr=f,Wkna8=t} => {Class=True}
{Bkona=f,Wkna8=t} => {Class=True}
{Bknwy=f,Wkna8=t} => {Class=True}
{Mulch=f,Wkna8=t} => {Class=True}
{Bkon8=f,Wkna8=t} => {Class=True}
{Skrxp=t,Wknck=t} => {Class=True}
{R2ar8=t,Skrxp=t} => {Class=True}
{Rimmx=f,Skrxp=t} => {Class=True}
{Cntxt=f,Rxmsq=t} => {Class=True}
{Qxmsq=f,Rxmsq=t} => {Class=True}
{Bkblk=f,Katri5=b} => {Class=True}
{Bknwy=t,Bxqsq=t} => {Class=True}
{Bkblk=t,Bxqsq=t} => {Class=True}
{Bkblk=t,Wknck=t} => {Class=True}
{Bkxwp=t,Bxqsq=t} => {Class=True}
{Bkxwp=t,Wknck=t} => {Class=True}
{Bkxcr=f,Bkxwp=t} => {Class=True}
{Bxqsq=t,Wkpos=f} => {Class=True}
{Cntxt=f,Wkpos=f} => {Class=True}
{Bkxcr=t,Bxqsq=t} => {Class=True}
{Bxqsq=t,Wkovl=f} => {Class=True}
{Blxwp=t,Bxqsq=t} => {Class=True}
{Bxqsq=t,Skewr=t} => {Class=True}
{Bxqsq=t,Wtoeg=n} => {Class=True}
{Bxqsq=t,Rimmx=f} => {Class=True}
{Dwipd=g,Wknck=t} => {Class=True}
{Bkspr=t,Wknck=t} => {Class=True}
{Bkxcr=t,Wknck=t} => {Class=True}
{Blxwp=t,Wknck=t} => {Class=True}
{R2ar8=t,Wknck=t} => {Class=True}
{Rimmx=f,Wknck=t} => {Class=True}
{Dsopp=f,Mulch=t,Skrxp=f} => {Class=True}
{Dsopp=f,Mulch=t,Thrsk=f} => {Class=True}
{Bkona=f,Mulch=t,Skrxp=f} => {Class=True}
{Mulch=t,Skrxp=f,Wkna8=f} => {Class=True}
{Mulch=t,Thrsk=f,Wkna8=f} => {Class=True}
{Blxwp=f,Wkna8=t,Wknck=f} => {Class=True}
{Bkona=f,Blxwp=f,Wkna8=t} => {Class=True}
{Bkon8=f,Blxwp=f,Wkna8=t} => {Class=True}
{Wkna8=t,Wknck=f,Wkovl=t} => {Class=True}
{Bkspr=f,Wkna8=t,Wknck=f} => {Class=True}
{R2ar8=t,Wkna8=t,Wknck=f} => {Class=True}
{Katri5=n,Wkna8=t,Wknck=f} => {Class=True}
{Rkxwp=f,Wkna8=t,Wknck=f} => {Class=True}
{Wkcti=f,Wkna8=t,Wknck=f} => {Class=True}
{Reskr=f,Wkna8=t,Wknck=f} => {Class=True}
{Bkona=f,Wkna8=t,Wknck=f} => {Class=True}
{Bknwy=f,Wkna8=t,Wknck=f} => {Class=True}
{Mulch=f,Wkna8=t,Wknck=f} => {Class=True}
{Bxqsq=f,Wkna8=t,Wkovl=t} => {Class=True}
{Rimmx=f,Wkna8=t,Wkovl=t} => {Class=True}
{Wkcti=f,Wkna8=t,Wkovl=t} => {Class=True}
{Reskr=f,Wkna8=t,Wkovl=t} => {Class=True}
{Dsopp=f,Wkna8=t,Wkovl=t} => {Class=True}
{Bknwy=f,Wkna8=t,Wkovl=t} => {Class=True}
{Bkon8=f,Wkna8=t,Wkovl=t} => {Class=True}
{Bkspr=f,Bxqsq=f,Wkna8=t} => {Class=True}
{Bkona=f,Bkspr=f,Wkna8=t} => {Class=True}
{Bkon8=f,Bkspr=f,Wkna8=t} => {Class=True}
{Bxqsq=f,R2ar8=t,Wkna8=t} => {Class=True}
{R2ar8=t,Rimmx=f,Wkna8=t} => {Class=True}
{R2ar8=t,Reskr=f,Wkna8=t} => {Class=True}
{Dsopp=f,R2ar8=t,Wkna8=t} => {Class=True}
{Bkon8=f,R2ar8=t,Wkna8=t} => {Class=True}
{Bxqsq=f,Rkxwp=f,Wkna8=t} => {Class=True}
{Bxqsq=f,Wkcti=f,Wkna8=t} => {Class=True}
{Bxqsq=f,Reskr=f,Wkna8=t} => {Class=True}
{Bkona=f,Bxqsq=f,Wkna8=t} => {Class=True}
{Bknwy=f,Bxqsq=f,Wkna8=t} => {Class=True}
{Bxqsq=f,Mulch=f,Wkna8=t} => {Class=True}
{Bkxwp=f,Rkxwp=f,Wkna8=t} => {Class=True}
{Bkxwp=f,Wkcti=f,Wkna8=t} => {Class=True}
{Bkxwp=f,Reskr=f,Wkna8=t} => {Class=True}
{Bknwy=f,Bkxwp=f,Wkna8=t} => {Class=True}
{Dsopp=f,Katri5=n,Wkna8=t} => {Class=True}
{Bknwy=f,Katri5=n,Wkna8=t} => {Class=True}
{Bkon8=f,Katri5=n,Wkna8=t} => {Class=True}
{Dsopp=f,Rkxwp=f,Wkna8=t} => {Class=True}
{Bkona=f,Rkxwp=f,Wkna8=t} => {Class=True}
{Bkon8=f,Rkxwp=f,Wkna8=t} => {Class=True}
{Rimmx=f,Wkcti=f,Wkna8=t} => {Class=True}
{Bkblk=f,Rimmx=f,Wkna8=t} => {Class=True}
{Bknwy=f,Rimmx=f,Wkna8=t} => {Class=True}
{Reskr=f,Wkcti=f,Wkna8=t} => {Class=True}
{Dsopp=f,Wkcti=f,Wkna8=t} => {Class=True}
{Bkona=f,Wkcti=f,Wkna8=t} => {Class=True}
{Bkon8=f,Wkcti=f,Wkna8=t} => {Class=True}
{Bkona=f,Reskr=f,Wkna8=t} => {Class=True}
{Bknwy=f,Reskr=f,Wkna8=t} => {Class=True}
{Bknwy=f,Dsopp=f,Wkna8=t} => {Class=True}
{Bknwy=f,Bkona=f,Wkna8=t} => {Class=True}
{Bkona=f,Mulch=f,Wkna8=t} => {Class=True}
{Bkon8=f,Bkona=f,Wkna8=t} => {Class=True}
{Bknwy=f,Bkon8=f,Wkna8=t} => {Class=True}
{Bkon8=f,Mulch=f,Wkna8=t} => {Class=True}
{Bxqsq=f,Skrxp=t,Wtoeg=t} => {Class=True}
{Rimmx=f,Skrxp=t,Wtoeg=t} => {Class=True}
{Skrxp=t,Wkovl=f,Wkpos=t} => {Class=True}
{Rkxwp=f,Skrxp=t,Wkovl=f} => {Class=True}
{Reskr=f,Skrxp=t,Wkovl=f} => {Class=True}
{Bknwy=f,Skrxp=t,Wkovl=f} => {Class=True}
{R2ar8=t,Skrxp=t,Wknck=t} => {Class=True}
{Skewr=t,Skrxp=t,Wknck=t} => {Class=True}
{Bxqsq=f,Skrxp=t,Wknck=t} => {Class=True}
{Skrxp=t,Wknck=t,Wkpos=t} => {Class=True}
{Rkxwp=f,Skrxp=t,Wknck=t} => {Class=True}
{Rimmx=f,Skrxp=t,Wknck=t} => {Class=True}
{Skrxp=t,Wkcti=f,Wknck=t} => {Class=True}
{Reskr=f,Skrxp=t,Wknck=t} => {Class=True}
{Dsopp=f,Skrxp=t,Wknck=t} => {Class=True}
{Bknwy=f,Skrxp=t,Wknck=t} => {Class=True}
{Mulch=f,Skrxp=t,Wknck=t} => {Class=True}
{Skrxp=t,Thrsk=f,Wknck=t} => {Class=True}
{Bxqsq=f,Cntxt=f,Skrxp=t} => {Class=True}
{Cntxt=f,Rimmx=f,Skrxp=t} => {Class=True}
{Blxwp=f,Bxqsq=f,Skrxp=t} => {Class=True}
{Bknwy=f,Bkspr=f,Skrxp=t} => {Class=True}
{Dsopp=f,R2ar8=t,Skrxp=t} => {Class=True}
{R2ar8=t,Skach=f,Skrxp=t} => {Class=True}
{Dwipd=l,Rimmx=f,Skrxp=t} => {Class=True}
{Rkxwp=f,Skewr=t,Skrxp=t} => {Class=True}
{Bknwy=f,Skewr=t,Skrxp=t} => {Class=True}
{Bxqsq=f,Skrxp=t,Wkpos=t} => {Class=True}
{Bxqsq=f,Rkxwp=f,Skrxp=t} => {Class=True}
{Bxqsq=f,Skrxp=t,Wkcti=f} => {Class=True}
{Bxqsq=f,Reskr=f,Skrxp=t} => {Class=True}
{Bknwy=f,Bxqsq=f,Skrxp=t} => {Class=True}
{Bxqsq=f,Skrxp=t,Thrsk=f} => {Class=True}
{Rimmx=f,Skrxp=t,Wkpos=t} => {Class=True}
{Rimmx=f,Rkxwp=f,Skrxp=t} => {Class=True}
{Rimmx=f,Skrxp=t,Wkcti=f} => {Class=True}
{Reskr=f,Rimmx=f,Skrxp=t} => {Class=True}
{Bkblk=f,Rimmx=f,Skrxp=t} => {Class=True}
{Dsopp=f,Rimmx=f,Skrxp=t} => {Class=True}
{Rimmx=f,Skach=f,Skrxp=t} => {Class=True}
{Bkxbq=f,Rxmsq=t,Wkcti=f} => {Class=True}
{Bkxbq=f,Qxmsq=f,Rxmsq=t} => {Class=True}
{Cntxt=f,Rxmsq=t,Wtoeg=n} => {Class=True}
{Cntxt=f,Rimmx=f,Rxmsq=t} => {Class=True}
{Qxmsq=f,Rxmsq=t,Simpl=f} => {Class=True}
{Qxmsq=f,Rxmsq=t,Wkovl=t} => {Class=True}
{Qxmsq=f,R2ar8=t,Rxmsq=t} => {Class=True}
{Qxmsq=f,Rkxwp=f,Rxmsq=t} => {Class=True}
{Qxmsq=f,Rimmx=f,Rxmsq=t} => {Class=True}
{Bkxbq=f,Katri5=b,Simpl=f} => {Class=True}
{Bkxbq=f,Katri5=b,Wkovl=t} => {Class=True}
{Bkxbq=f,Katri5=b,R2ar8=t} => {Class=True}
{Bkxbq=f,Dwipd=l,Katri5=b} => {Class=True}
{Bkxbq=f,Katri5=b,Rkxwp=f} => {Class=True}
{Bkblk=f,Bkxbq=f,Katri5=b} => {Class=True}
{Bknwy=f,Bkxbq=f,Katri5=b} => {Class=True}
{Bkxbq=f,Katri5=b,Thrsk=f} => {Class=True}
{Bkblk=f,Katri5=b,Rkxwp=f} => {Class=True}
{Bkblk=f,Katri5=b,Rxmsq=f} => {Class=True}
{Bkblk=f,Katri5=b,Qxmsq=f} => {Class=True}
{Bkona=t,Bkspr=t,Wknck=t} => {Class=True}
{Bkona=t,Bxqsq=f,Wknck=t} => {Class=True}
{Bkona=t,Katri5=n,Wknck=t} => {Class=True}
{Bkona=t,Rimmx=f,Wknck=t} => {Class=True}
{Bkona=t,Wkcti=f,Wknck=t} => {Class=True}
{Dsopp=t,Rimmx=f,Wknck=t} => {Class=True}
{Bkblk=t,Bkxwp=t,Wkovl=f} => {Class=True}
{Bkblk=t,Bkxbq=f,Bkxwp=t} => {Class=True}
{Bkblk=t,Bkxcr=t,Wkpos=f} => {Class=True}
{Bkblk=t,Bkxcr=t,Wkovl=f} => {Class=True}
{Bkblk=t,Bkxbq=f,Bkxcr=t} => {Class=True}
{Bkblk=t,Blxwp=t,Wkovl=f} => {Class=True}
{Bkblk=t,Bkxbq=f,Wkovl=f} => {Class=True}
{Bkblk=t,Katri5=n,Wkovl=f} => {Class=True}
{Bkblk=t,Bkxbq=f,Blxwp=t} => {Class=True}
{Bxqsq=t,Katri5=n,Reskr=t} => {Class=True}
{Reskr=t,Rimmx=f,Wknck=t} => {Class=True}
{Bkxbq=f,Reskr=t,Wkcti=f} => {Class=True}
{Rimmx=f,Rkxwp=t,Wknck=t} => {Class=True}
{Bkxbq=f,Bkxwp=t,Wtoeg=t} => {Class=True}
{Bkxwp=t,Bxqsq=t,Wkpos=f} => {Class=True}
{Bkxwp=t,Wkovl=f,Wkpos=f} => {Class=True}
{Bkxwp=t,Wknck=t,Wkpos=f} => {Class=True}
{Bkxbq=f,Bkxwp=t,Wkpos=f} => {Class=True}
{Bkxwp=t,R2ar8=t,Wkpos=f} => {Class=True}
{Bkxwp=t,Katri5=n,Wkpos=f} => {Class=True}
{Bkxwp=t,Rkxwp=f,Wkpos=f} => {Class=True}
{Bkxwp=t,Rimmx=f,Wkpos=f} => {Class=True}
{Bkxwp=t,Bxqsq=t,Wkovl=f} => {Class=True}
{Bkxwp=t,Bxqsq=t,Cntxt=t} => {Class=True}
{Bkxbq=f,Bkxwp=t,Bxqsq=t} => {Class=True}
{Bkxwp=t,Bxqsq=t,Simpl=f} => {Class=True}
{Bkspr=f,Bkxwp=t,Bxqsq=t} => {Class=True}
{Bkxwp=t,Bxqsq=t,R2ar8=t} => {Class=True}
{Bkxwp=t,Bxqsq=t,Dwipd=l} => {Class=True}
{Bkxwp=t,Bxqsq=t,Skewr=t} => {Class=True}
{Bkxwp=t,Bxqsq=t,Wtoeg=n} => {Class=True}
{Bkxwp=t,Bxqsq=t,Wkcti=f} => {Class=True}
{Bkxwp=t,Bxqsq=t,Dsopp=f} => {Class=True}
{Bkona=f,Bkxwp=t,Bxqsq=t} => {Class=True}
{Bkxwp=t,Bxqsq=t,Wkna8=f} => {Class=True}
{Bkxwp=t,Bxqsq=t,Skrxp=f} => {Class=True}
{Bkxwp=t,Skewr=f,Wkovl=f} => {Class=True}
{Bkxwp=t,Skewr=f,Wknck=t} => {Class=True}
{Bkxwp=t,Dwipd=g,Wkovl=f} => {Class=True}
{Bkspr=t,Bkxwp=t,Wknck=t} => {Class=True}
{Bkxwp=t,Wknck=t,Wkovl=f} => {Class=True}
{Bkxbq=f,Bkxwp=t,Wkovl=f} => {Class=True}
{Bkxwp=t,R2ar8=t,Wkovl=f} => {Class=True}
{Bkxwp=t,Katri5=n,Wkovl=f} => {Class=True}
{Bkxbq=f,Bkxwp=t,Wknck=t} => {Class=True}
{Bkxwp=t,Cntxt=f,Wknck=t} => {Class=True}
{Bkxwp=t,Simpl=f,Wknck=t} => {Class=True}
{Bkxwp=t,R2ar8=t,Wknck=t} => {Class=True}
{Bkxwp=t,Dwipd=l,Wknck=t} => {Class=True}
{Bkxwp=t,Bxqsq=f,Wknck=t} => {Class=True}
{Bkxwp=t,Katri5=n,Wknck=t} => {Class=True}
{Bkxwp=t,Rimmx=f,Wknck=t} => {Class=True}
{Bkxwp=t,Wkcti=f,Wknck=t} => {Class=True}
{Bkxwp=t,Reskr=f,Wknck=t} => {Class=True}
{Bkxwp=t,Dsopp=f,Wknck=t} => {Class=True}
{Bkona=f,Bkxwp=t,Wknck=t} => {Class=True}
{Bkxwp=t,Wkna8=f,Wknck=t} => {Class=True}
{Bkxwp=t,Skrxp=f,Wknck=t} => {Class=True}
{Bkon8=f,Bkxwp=t,Wknck=t} => {Class=True}
{Bkxbq=f,Bkxwp=t,Cntxt=f} => {Class=True}
{Bkxbq=f,Bkxwp=t,Simpl=f} => {Class=True}
{Bkxbq=f,Bkxwp=t,Katri5=n} => {Class=True}
{Bkxbq=f,Bkxwp=t,Rimmx=f} => {Class=True}
{Bkspr=f,Bkxwp=t,Cntxt=f} => {Class=True}
{Dwipd=g,Wknck=t,Wtoeg=t} => {Class=True}
{Bkxcr=t,Wknck=t,Wtoeg=t} => {Class=True}
{R2ar8=t,Wknck=t,Wtoeg=t} => {Class=True}
{Bkxcr=t,Bxqsq=t,Wkpos=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Wkpos=f} => {Class=True}
{Bxqsq=t,Cntxt=t,Wkpos=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Wkpos=f} => {Class=True}
{Bxqsq=t,Simpl=f,Wkpos=f} => {Class=True}
{Bxqsq=t,Wkovl=t,Wkpos=f} => {Class=True}
{Bxqsq=t,R2ar8=t,Wkpos=f} => {Class=True}
{Bxqsq=t,Katri5=n,Wkpos=f} => {Class=True}
{Bxqsq=t,Wkcti=f,Wkpos=f} => {Class=True}
{Bxqsq=t,Reskr=f,Wkpos=f} => {Class=True}
{Bxqsq=t,Dsopp=f,Wkpos=f} => {Class=True}
{Bkona=f,Bxqsq=t,Wkpos=f} => {Class=True}
{Bknwy=f,Bxqsq=t,Wkpos=f} => {Class=True}
{Bxqsq=t,Wkna8=f,Wkpos=f} => {Class=True}
{Bkxbq=f,Dwipd=g,Wkpos=f} => {Class=True}
{Bkblk=f,Dwipd=g,Wkpos=f} => {Class=True}
{Bkxcr=t,Wknck=t,Wkpos=f} => {Class=True}
{Bkxbq=f,Bkxcr=t,Wkpos=f} => {Class=True}
{Wknck=t,Wkovl=t,Wkpos=f} => {Class=True}
{R2ar8=t,Wknck=t,Wkpos=f} => {Class=True}
{Rimmx=f,Wknck=t,Wkpos=f} => {Class=True}
{Wkcti=f,Wknck=t,Wkpos=f} => {Class=True}
{Blxwp=t,Rkxwp=f,Wkpos=f} => {Class=True}
{Bkxbq=f,Katri5=n,Wkpos=f} => {Class=True}
{Blxwp=f,Cntxt=f,Wkpos=f} => {Class=True}
{Cntxt=f,Wknck=f,Wkpos=f} => {Class=True}
{Cntxt=f,Wkovl=t,Wkpos=f} => {Class=True}
{Bkspr=f,Cntxt=f,Wkpos=f} => {Class=True}
{Cntxt=f,R2ar8=t,Wkpos=f} => {Class=True}
{Bxqsq=f,Cntxt=f,Wkpos=f} => {Class=True}
{Cntxt=f,Katri5=n,Wkpos=f} => {Class=True}
{Cntxt=f,Rkxwp=f,Wkpos=f} => {Class=True}
{Cntxt=f,Rimmx=f,Wkpos=f} => {Class=True}
{Cntxt=f,Wkcti=f,Wkpos=f} => {Class=True}
{Cntxt=f,Reskr=f,Wkpos=f} => {Class=True}
{Bkona=f,Cntxt=f,Wkpos=f} => {Class=True}
{Bknwy=f,Cntxt=f,Wkpos=f} => {Class=True}
{Cntxt=f,Mulch=f,Wkpos=f} => {Class=True}
{Bkon8=f,Cntxt=f,Wkpos=f} => {Class=True}
{Katri5=n,Wkcti=f,Wkpos=f} => {Class=True}
{Bxqsq=t,Skewr=f,Wtoeg=n} => {Class=True}
{Bxqsq=t,Dwipd=g,Simpl=t} => {Class=True}
{Bxqsq=t,Cntxt=t,Dwipd=g} => {Class=True}
{Bkxbq=f,Bxqsq=t,Dwipd=g} => {Class=True}
{Bxqsq=t,Dwipd=g,Skewr=t} => {Class=True}
{Bkspr=t,Bxqsq=t,Wkovl=f} => {Class=True}
{Bkspr=t,Bxqsq=t,Wknck=t} => {Class=True}
{Bkspr=t,Bxqsq=t,Cntxt=t} => {Class=True}
{Bkspr=t,Bkxbq=f,Bxqsq=t} => {Class=True}
{Bkspr=t,Bxqsq=t,Dwipd=l} => {Class=True}
{Bkspr=t,Bxqsq=t,Skewr=t} => {Class=True}
{Bkspr=t,Bxqsq=t,Wtoeg=n} => {Class=True}
{Bkona=f,Bkspr=t,Bxqsq=t} => {Class=True}
{Bkspr=t,Bxqsq=t,Skrxp=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Wkovl=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Cntxt=t} => {Class=True}
{Bkxbq=f,Bkxcr=t,Bxqsq=t} => {Class=True}
{Bkxcr=t,Bxqsq=t,Simpl=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Wknck=f} => {Class=True}
{Bkspr=f,Bkxcr=t,Bxqsq=t} => {Class=True}
{Bkxcr=t,Bxqsq=t,R2ar8=t} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dwipd=l} => {Class=True}
{Bkxcr=t,Bxqsq=t,Skewr=t} => {Class=True}
{Bkxcr=t,Bxqsq=t,Wtoeg=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Katri5=n} => {Class=True}
{Bkxcr=t,Bxqsq=t,Wkcti=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Reskr=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Dsopp=f} => {Class=True}
{Bkona=f,Bkxcr=t,Bxqsq=t} => {Class=True}
{Bkxcr=t,Bxqsq=t,Wkna8=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Skrxp=f} => {Class=True}
{Bkxcr=t,Bxqsq=t,Qxmsq=f} => {Class=True}
{Blxwp=t,Bxqsq=t,Wkovl=f} => {Class=True}
{Bxqsq=t,Cntxt=t,Wkovl=f} => {Class=True}
{Bkxbq=f,Bxqsq=t,Wkovl=f} => {Class=True}
{Bxqsq=t,Simpl=f,Wkovl=f} => {Class=True}
{Bxqsq=t,Wknck=f,Wkovl=f} => {Class=True}
{Bxqsq=t,R2ar8=t,Wkovl=f} => {Class=True}
{Bxqsq=t,Skewr=t,Wkovl=f} => {Class=True}
{Bxqsq=t,Wkovl=f,Wkpos=t} => {Class=True}
{Bxqsq=t,Wkovl=f,Wtoeg=n} => {Class=True}
{Bxqsq=t,Katri5=n,Wkovl=f} => {Class=True}
{Bxqsq=t,Wkcti=f,Wkovl=f} => {Class=True}
{Bxqsq=t,Reskr=f,Wkovl=f} => {Class=True}
{Bxqsq=t,Dsopp=f,Wkovl=f} => {Class=True}
{Bkona=f,Bxqsq=t,Wkovl=f} => {Class=True}
