{MalicAcid=[2.55,5.8],AlcalinityOfAsh=[21,30],flavanoids=[0.34,1.5)} => {Class= True}
{TotalPhenols=[0.98,1.95),OD280_OD315=[1.27,2.3),Proline=[560,835)} => {Class= True}
{NonflavanoidsPhenols=[0.42,0.66],OD280_OD315=[1.27,2.3),Proline=[560,835)} => {Class= True}
{ColorIntensity=[5.64,13],OD280_OD315=[1.27,2.3),Proline=[560,835)} => {Class= True}
{AlcalinityOfAsh=[21,30],OD280_OD315=[1.27,2.3),Proline=[560,835)} => {Class= True}
{MalicAcid=[2.55,5.8],OD280_OD315=[1.27,2.3),Proline=[560,835)} => {Class= True}
{MalicAcid=[2.55,5.8],TotalPhenols=[0.98,1.95),Proline=[560,835)} => {Class= True}
{AlcalinityOfAsh=[21,30],ColorIntensity=[5.64,13],OD280_OD315=[1.27,2.3)} => {Class= True}
{MalicAcid=[2.55,5.8],AlcalinityOfAsh=[21,30],OD280_OD315=[1.27,2.3)} => {Class= True}
{Ash=[2.48,3.23],AlcalinityOfAsh=[21,30],OD280_OD315=[1.27,2.3)} => {Class= True}
{MalicAcid=[2.55,5.8],AlcalinityOfAsh=[21,30],TotalPhenols=[0.98,1.95)} => {Class= True}
{TotalPhenols=[0.98,1.95),flavanoids=[0.34,1.5),Proanthocyanins=[0.41,1.35),Proline=[560,835)} => {Class= True}
{TotalPhenols=[0.98,1.95),flavanoids=[0.34,1.5),Proanthocyanins=[0.41,1.35),OD280_OD315=[1.27,2.3)} => {Class= True}
{Alcohol=[12.5,13.5),TotalPhenols=[0.98,1.95),flavanoids=[0.34,1.5),OD280_OD315=[1.27,2.3)} => {Class= True}
{TotalPhenols=[0.98,1.95),flavanoids=[0.34,1.5),NonflavanoidsPhenols=[0.42,0.66],OD280_OD315=[1.27,2.3)} => {Class= True}
